age,color,name,gender,city
42,50,13,18,74
70,12,87,4,6
29,14,32,65,14
4,5,45,73,81
64,60,20,67,11
82,27,25,40,75
84,73,2,49,1
71,40,25,88,48
28,28,15,67,88
64,4,2,35,68
32,18,38,88,78
39,0,35,3,61
81,83,78,31,41
89,44,17,15,85
61,84,13,23,32
38,29,82,3,52
39,59,54,13,19
32,12,82,60,37
51,62,10,89,25
1,10,67,23,57
5,61,41,40,86
30,81,59,14,41
89,80,42,39,50
42,74,71,58,82
59,63,85,68,54
34,33,68,36,89
23,44,32,57,30
1,86,49,52,19
11,25,76,75,38
19,73,18,26,79
67,0,75,53,43
59,27,44,62,19
79,82,6,39,0
89,53,43,15,69
25,13,42,11,50
49,34,68,51,45
33,54,25,73,85
17,41,66,6,80
31,15,42,4,56
49,68,29,2,14
62,6,66,55,64
83,16,44,82,61
47,71,32,87,48
61,89,55,87,45
65,1,79,21,16
0,9,14,3,13
50,69,60,34,38
33,44,59,50,28
37,1,17,65,86
68,24,84,18,32
84,76,51,8,2
85,65,27,65,22
78,6,24,1,20
70,81,74,72,84
10,79,25,81,68
1,1,8,50,48
72,13,72,19,61
87,7,72,70,69
22,32,86,14,18
59,47,58,16,79
29,72,27,46,4
67,5,74,57,75
3,12,71,39,37
20,57,26,12,14
76,58,31,2,19
46,53,67,57,2
72,86,89,60,19
57,36,37,76,23
24,0,26,57,34
39,50,67,2,66
53,85,77,41,39
81,48,42,64,22
7,83,74,13,80
1,42,10,75,16
58,10,71,21,73
33,17,89,41,25
58,26,6,67,61
25,43,30,79,79
26,48,20,4,9
10,81,56,11,23
84,6,84,24,83
28,61,57,78,10
48,88,0,76,51
72,43,12,59,89
6,14,17,28,20
64,4,84,21,23
89,15,12,1,68
26,74,87,41,56
35,51,31,5,84
20,17,54,86,12
60,61,1,29,1
42,1,48,4,63
82,81,11,89,20
53,72,3,51,0
10,72,87,22,8
22,46,73,76,57
50,53,36,36,39
11,51,61,52,39
17,45,24,3,66
74,1,88,3,60
53,59,8,6,32
85,0,60,54,29
85,81,24,20,54
88,17,20,7,2
25,32,20,8,86
28,70,40,41,4
71,41,43,3,56
39,49,31,14,61
51,5,39,46,20
81,29,41,89,48
33,61,49,42,54
19,11,32,63,74
61,88,3,74,64
79,9,54,66,66
0,57,0,72,1
83,31,26,65,76
40,50,23,63,47
59,71,55,79,42
6,0,1,38,61
7,34,20,28,16
32,18,16,19,76
86,66,34,51,15
19,64,73,28,37
88,52,60,66,65
26,70,36,34,4
22,89,75,62,32
8,6,6,2,69
13,21,13,39,40
18,8,3,64,67
87,12,0,13,81
32,19,61,64,43
8,86,82,6,31
47,75,65,58,25
24,75,63,18,63
16,33,21,46,47
16,57,51,82,36
2,69,26,63,40
72,54,11,11,76
31,3,48,16,22
31,1,70,39,43
77,53,86,7,20
24,50,51,82,39
26,61,13,34,44
60,30,18,89,79
70,68,32,11,61
84,49,13,63,10
8,18,57,43,60
2,24,45,48,45
41,74,72,76,6
49,4,38,88,57
56,88,37,63,23
30,21,25,74,10
73,35,7,21,89
35,26,73,46,3
22,22,60,55,40
13,58,16,47,84
35,23,4,40,58
13,80,30,50,84
61,29,18,33,55
23,82,64,23,31
75,58,56,1,70
2,71,48,53,62
12,29,52,29,45
23,82,69,75,86
41,25,35,79,9
16,46,70,73,63
12,54,31,20,21
62,37,0,27,20
19,27,21,18,31
71,68,17,87,7
50,24,17,83,13
37,44,40,84,35
3,83,25,52,42
71,24,68,13,71
45,18,11,17,28
40,50,26,29,43
19,47,11,59,48
28,79,47,17,35
60,36,63,39,77
73,24,50,11,71
7,25,86,86,3
69,86,86,29,9
3,70,44,33,3
66,58,79,69,76
26,1,65,13,74
87,18,76,4,37
64,77,62,88,79
11,74,0,4,42
38,61,46,75,79
6,15,35,4,37
29,18,44,18,49
10,83,62,6,48
44,26,50,77,7
37,47,22,81,4
87,53,18,21,60
50,76,47,2,42
85,49,10,22,87
83,50,53,26,38
9,47,67,36,18
74,19,30,86,66
60,22,69,16,6
32,16,19,64,70
14,36,38,21,84
30,6,52,7,68
12,37,72,13,17
32,61,58,16,45
13,75,53,79,32
13,21,54,49,27
27,50,64,44,12
59,47,75,32,14
86,13,84,51,66
7,57,9,1,62
84,53,1,47,83
28,70,73,70,86
64,57,76,12,38
82,61,27,40,47
21,71,2,42,47
81,2,50,28,22
17,87,63,44,22
5,73,5,31,31
75,76,89,79,36
46,55,52,60,8
20,71,63,31,80
53,18,72,79,53
58,72,59,51,35
87,6,87,72,62
34,34,85,14,70
22,37,50,52,68
30,41,0,69,65
14,2,27,89,26
46,28,69,73,8
22,58,87,64,52
76,72,3,16,64
72,31,17,47,37
45,78,15,33,6
36,79,36,8,78
12,66,24,89,9
34,54,18,47,17
62,9,0,57,49
77,15,60,54,80
16,49,4,81,39
63,9,21,29,58
11,4,79,67,23
16,2,2,86,22
10,17,19,73,39
24,68,89,66,24
21,86,3,61,83
88,84,55,17,79
37,49,58,83,42
47,80,2,51,67
6,15,16,5,75
8,19,3,38,48
56,75,16,22,87
58,48,1,30,64
23,66,32,29,86
66,11,81,24,35
53,20,53,44,80
35,86,20,23,22
10,74,52,5,56
17,21,22,33,64
68,11,14,25,67
83,52,15,38,62
33,46,16,82,76
36,56,32,17,32
64,57,12,39,9
71,81,35,46,78
84,86,89,5,42
2,89,20,54,47
32,60,72,41,43
82,60,18,32,30
5,82,22,18,26
33,29,23,38,85
5,75,77,70,77
68,60,87,13,36
57,20,9,16,71
64,67,84,35,58
68,53,52,74,86
7,37,7,55,88
9,81,71,57,46
37,44,32,36,86
89,53,5,17,27
43,57,50,56,38
66,75,31,80,72
76,65,75,27,65
17,57,69,22,81
30,84,16,11,19
43,7,35,81,78
64,42,35,89,57
3,62,6,48,33
50,65,2,15,80
29,13,16,63,18
87,79,19,37,26
46,64,64,53,35
12,77,68,86,46
19,49,81,47,28
33,7,65,85,58
40,33,50,16,54
63,13,60,31,87
28,13,8,28,13
61,71,40,45,64
81,78,68,57,48
73,23,35,67,7
63,81,7,35,47
35,16,2,36,54
30,28,75,67,87
43,23,52,41,39
78,14,89,53,16
20,89,50,7,24
17,80,61,68,22
84,9,47,48,33
70,23,58,56,40
87,73,69,63,84
55,60,17,75,57
37,10,69,9,26
78,77,36,66,9
78,75,32,16,3
89,62,81,9,53
45,36,24,16,49
11,39,64,9,84
75,78,1,70,22
46,85,9,38,72
0,76,60,3,71
67,27,55,13,46
7,78,40,80,83
4,55,9,58,63
34,81,30,2,45
1,25,65,15,65
49,55,12,4,69
9,69,9,36,39
57,74,65,34,69
45,24,37,47,15
86,73,5,43,76
36,16,72,9,25
87,36,74,32,89
48,14,28,10,23
28,47,86,17,55
23,23,56,25,58
69,74,13,46,50
22,7,89,13,55
73,80,10,54,76
84,40,10,13,17
54,77,76,74,14
77,0,63,22,89
48,37,7,83,28
87,4,69,25,39
50,8,36,72,31
57,72,4,79,10
28,12,45,34,10
50,62,20,75,59
56,88,33,25,89
12,81,36,15,65
77,56,8,54,53
49,63,74,2,62
35,14,8,40,77
36,43,60,31,62
16,57,70,76,3
15,81,6,1,73
8,36,81,59,15
1,20,34,54,63
2,89,52,72,89
73,32,49,6,67
36,32,35,4,31
8,62,37,10,40
25,28,62,5,8
17,21,25,43,79
49,19,31,29,16
89,31,69,10,5
52,44,46,8,23
47,7,53,69,35
18,2,44,1,32
36,3,12,41,41
1,7,28,15,62
15,14,67,36,43
57,73,73,74,68
41,89,32,40,41
55,56,49,32,33
18,57,17,63,84
52,85,59,72,76
62,86,66,55,67
14,89,12,71,70
9,18,14,76,68
75,52,85,75,61
22,43,19,45,31
71,3,78,27,72
75,49,24,46,69
67,76,77,87,69
46,35,39,69,2
41,83,32,4,27
16,50,36,32,45
38,59,5,58,12
27,59,72,66,50
13,0,7,28,88
16,72,17,29,50
62,71,59,53,13
78,34,4,22,51
22,4,86,36,64
41,13,51,14,79
71,15,40,86,54
19,41,36,3,63
14,1,34,14,2
58,83,22,44,77
12,80,39,86,16
5,45,17,0,50
74,83,83,70,7
27,50,49,48,77
82,28,69,18,70
71,0,60,49,9
15,3,53,49,73
48,64,36,1,72
76,15,11,29,3
50,3,6,39,10
68,80,83,79,9
54,47,16,36,8
33,61,76,81,32
87,67,27,19,11
63,41,58,53,33
78,62,39,41,11
7,43,8,33,36
73,78,34,18,47
4,83,76,8,61
71,42,63,63,77
13,83,14,73,33
52,42,16,30,33
75,51,18,50,80
65,41,48,39,62
5,39,89,49,33
55,87,63,79,33
49,84,80,55,82
40,24,49,20,89
6,60,41,29,18
26,53,1,16,32
63,67,12,9,17
9,61,65,3,19
48,4,7,52,1
18,22,58,49,77
86,34,57,80,8
43,46,81,59,56
70,4,68,48,61
89,21,71,61,85
45,25,14,83,40
48,61,39,56,81
11,15,66,84,55
39,52,66,84,46
7,70,64,20,52
65,66,58,35,14
83,28,17,50,84
6,7,14,65,54
57,9,86,10,33
5,77,77,53,27
23,65,60,81,7
20,57,89,38,79
44,14,23,22,51
32,71,83,5,16
88,35,20,14,9
77,86,27,61,84
1,81,53,29,6
36,61,78,78,81
78,25,71,57,21
61,18,51,10,87
3,36,61,13,36
51,31,54,13,11
64,49,88,6,39
59,14,1,49,11
6,28,78,77,13
16,59,6,8,55
88,20,27,83,43
3,82,63,75,78
16,14,28,2,71
39,88,24,86,57
46,41,32,77,51
67,40,40,49,52
82,32,26,43,38
66,45,16,10,62
59,35,84,34,69
33,80,49,30,64
58,28,14,85,1
22,16,49,14,79
10,3,29,12,60
17,1,25,2,53
16,42,72,14,56
2,23,39,79,24
63,11,21,62,25
70,6,85,3,0
64,30,5,2,28
45,32,77,87,79
59,63,61,54,71
15,9,80,57,49
3,75,62,41,26
59,77,88,88,84
50,80,66,24,67
33,89,38,13,79
64,5,60,61,70
40,12,17,74,48
49,65,14,24,44
69,29,10,75,52
5,62,47,60,26
15,37,50,77,22
10,72,16,3,43
33,30,19,34,33
28,30,56,36,4
48,49,51,26,52
40,22,61,46,15
40,64,83,35,20
47,41,85,82,37
24,10,16,16,24
17,42,42,69,0
3,11,25,38,45
56,46,32,75,26
57,86,53,6,17
85,79,22,12,30
70,35,67,24,22
17,26,38,11,38
55,13,87,47,79
88,41,73,31,88
86,44,80,18,86
74,71,65,60,47
6,17,51,44,36
70,89,31,89,46
51,37,72,16,38
7,12,19,86,39
80,0,19,41,61
16,44,61,54,12
28,64,5,17,64
14,78,59,50,15
65,67,10,86,44
87,70,84,89,89
66,50,22,65,75
1,56,46,65,17
13,60,75,86,1
81,65,77,18,15
4,10,84,10,38
0,35,9,5,46
28,38,83,31,68
66,60,0,9,24
5,35,44,51,50
2,80,12,39,1
80,83,48,72,39
53,44,4,79,11
42,20,37,7,26
53,1,28,67,27
40,60,65,31,24
44,86,31,29,50
80,4,44,87,38
69,80,88,0,55
28,40,82,31,9
66,71,14,88,38
57,86,19,71,60
18,77,67,69,28
12,44,78,4,74
38,49,69,3,16
52,63,13,20,50
20,1,89,56,61
25,65,86,7,45
68,18,56,57,71
51,9,56,35,85
61,56,19,65,16
11,19,56,7,71
5,18,76,50,34
54,27,2,2,70
86,53,87,70,53
36,36,28,34,1
39,68,63,80,50
60,4,60,65,46
58,74,4,77,21
81,69,46,55,85
73,34,18,5,2
17,4,7,16,69
40,86,44,19,65
12,23,6,8,18
29,14,75,24,42
67,27,65,35,62
10,77,29,68,82
41,18,61,23,30
33,77,16,82,75
85,40,1,70,31
52,31,7,40,39
17,66,23,5,37
62,11,40,66,69
69,47,63,44,10
85,86,20,48,47
11,79,74,38,43
80,61,82,58,25
82,49,45,74,3
10,59,52,42,0
76,69,86,75,20
82,62,71,66,74
13,81,7,37,43
25,48,33,61,89
6,48,60,22,41
60,22,73,6,64
62,45,45,60,74
84,2,19,55,87
8,53,89,43,60
86,35,65,45,61
8,65,54,50,57
45,77,13,0,69
89,32,67,66,2
12,87,31,31,63
69,55,34,15,23
51,33,81,47,88
2,0,36,33,62
65,46,67,22,46
64,13,58,21,72
21,24,56,19,81
34,30,17,57,46
30,81,49,26,51
55,73,62,45,9
73,19,26,88,60
29,14,69,85,45
25,77,21,23,33
73,44,67,87,32
20,15,23,57,18
48,47,47,0,15
6,57,13,69,64
55,67,76,37,20
58,36,62,23,42
0,67,39,16,43
46,87,44,55,38
73,66,40,12,18
69,26,58,76,40
68,12,67,27,88
3,1,4,3,37
56,17,83,21,50
63,72,66,72,55
57,20,59,13,76
29,8,41,35,71
54,84,5,20,56
70,8,69,44,53
87,5,22,16,61
27,40,4,28,55
83,6,3,21,85
34,25,87,79,77
87,32,86,25,1
36,32,1,33,21
78,40,83,79,72
69,71,10,0,16
2,33,10,27,20
61,22,84,66,55
73,38,85,23,56
81,56,8,50,71
15,53,28,62,7
42,83,70,0,66
15,2,9,31,89
26,44,31,82,40
28,15,48,57,45
69,64,1,28,32
38,38,60,67,70
85,43,59,50,24
7,33,4,5,57
61,55,29,26,29
42,40,34,41,69
61,51,32,4,5
63,62,65,64,88
24,54,70,66,2
72,81,41,1,36
73,39,68,74,77
83,74,64,87,30
39,67,43,16,6
65,88,35,75,80
36,21,66,68,47
74,42,15,20,46
71,50,80,5,47
61,0,20,83,48
6,67,70,14,83
67,43,84,19,63
25,59,21,24,8
31,86,69,76,49
13,5,85,39,56
43,46,5,29,73
22,24,2,23,15
78,52,88,70,45
46,30,77,35,60
87,0,89,29,4
64,1,39,42,88
10,57,70,71,36
10,14,14,10,79
34,63,20,61,74
47,13,71,16,15
5,60,71,40,51
62,5,13,67,36
13,35,30,6,28
12,62,28,17,26
53,61,54,47,5
49,49,22,15,1
65,26,31,61,0
48,60,20,72,17
20,38,35,32,33
62,29,32,52,43
9,79,8,21,81
32,80,23,78,16
65,85,72,89,61
8,24,15,51,41
68,45,76,77,34
72,30,25,0,82
6,19,48,38,22
38,76,78,14,57
49,78,57,89,2
7,48,55,21,37
31,35,56,58,19
69,77,78,12,68
8,38,26,49,20
83,74,2,10,47
77,52,22,81,71
10,32,42,89,59
68,39,3,79,65
87,36,68,88,9
72,9,28,87,67
7,70,37,84,52
85,45,29,27,8
1,10,29,35,44
33,29,19,31,9
11,43,51,12,60
3,37,1,15,50
39,82,80,12,13
70,40,84,56,73
69,21,51,74,48
61,5,46,51,51
3,28,23,79,1
51,0,23,45,12
66,80,63,78,7
89,42,63,58,74
6,28,30,1,10
65,77,65,35,32
16,77,18,19,54
42,75,68,40,46
49,61,48,71,60
49,61,28,35,12
67,16,26,81,31
53,86,5,42,65
51,38,19,7,82
30,0,11,20,36
82,33,7,33,13
1,6,37,41,52
52,67,70,4,73
67,81,40,79,13
37,18,1,22,84
4,64,3,23,36
67,88,73,56,8
69,21,38,57,77
22,3,59,41,15
9,11,73,76,84
57,24,84,1,89
64,86,84,2,56
72,69,81,88,10
29,69,44,10,26
38,24,81,46,50
0,83,67,40,62
69,88,86,84,14
1,15,77,43,47
84,78,12,21,26
53,78,83,10,68
48,85,5,56,34
57,33,35,64,40
48,31,23,73,44
81,32,45,6,3
28,10,50,12,72
26,22,6,80,23
16,46,22,47,85
43,46,0,48,43
58,70,46,45,87
46,64,0,23,51
11,61,32,6,3
75,75,26,44,58
60,63,65,59,16
64,89,34,15,89
39,54,51,47,25
53,78,69,51,44
33,30,89,58,0
9,37,8,14,39
4,23,75,18,24
22,52,84,64,9
82,25,22,36,8
75,13,3,42,30
27,6,87,34,19
69,34,72,37,50
71,15,15,21,18
29,66,27,1,55
46,81,45,66,0
25,81,30,35,69
56,32,10,16,87
75,20,76,10,22
68,60,32,45,31
62,26,3,15,23
41,89,50,7,68
58,35,78,69,79
3,12,88,7,42
86,56,63,42,86
89,50,49,65,23
42,26,1,81,75
62,5,16,73,77
25,76,84,16,36
77,17,48,64,30
17,60,73,26,41
48,0,71,30,87
16,5,39,77,5
4,2,17,89,25
26,71,81,87,63
56,28,32,27,60
51,56,11,11,59
88,87,81,77,58
82,23,5,84,69
51,10,73,59,5
60,81,78,88,3
72,19,34,66,73
19,80,65,48,72
53,77,1,56,59
41,87,42,7,52
77,16,37,32,25
0,13,54,6,17
44,54,25,36,56
73,1,49,34,29
25,33,74,80,5
35,55,2,58,15
11,6,74,53,6
57,12,33,55,31
32,19,79,13,53
33,56,41,53,27
85,51,88,40,77
81,34,75,86,60
71,9,9,70,67
62,69,81,27,56
23,22,14,42,8
64,12,35,48,80
29,84,15,69,50
61,18,45,48,54
8,47,5,47,47
58,33,63,24,10
53,65,69,15,68
50,4,35,1,48
8,29,82,41,59
68,51,20,2,72
15,0,40,57,8
79,58,54,28,61
79,36,62,9,65
54,60,2,79,25
19,6,57,34,66
71,26,64,15,21
43,87,19,4,68
69,55,46,15,51
54,57,17,34,69
79,21,28,60,74
85,0,11,2,33
84,56,43,37,37
43,27,56,19,37
78,19,70,79,55
87,81,12,48,10
9,51,55,86,55
32,56,77,59,5
89,49,15,83,16
89,4,24,86,67
53,80,14,42,80
59,3,24,46,21
66,0,89,35,2
63,66,88,67,71
24,6,40,53,68
76,24,29,73,50
27,77,58,66,9
18,30,58,38,54
6,69,59,47,16
20,16,70,51,63
33,85,48,48,6
11,58,38,21,88
7,33,65,66,21
23,5,16,85,41
30,18,58,65,16
8,88,38,54,40
79,24,42,12,34
89,82,81,17,14
43,28,25,84,43
32,79,75,15,5
56,73,84,63,34
8,27,15,83,40
52,82,77,79,60
75,15,53,53,31
80,22,34,16,15
88,24,78,25,46
46,63,71,50,5
60,23,31,23,20
68,86,10,23,21
87,77,80,10,59
69,65,38,31,17
21,57,24,47,77
46,89,68,74,52
46,63,25,31,68
67,88,57,63,38
35,68,71,79,41
5,53,64,38,7
16,34,78,8,11
44,0,52,88,81
48,66,87,37,59
72,22,36,47,37
21,19,84,42,77
18,61,46,43,64
71,5,23,2,60
80,67,22,82,17
29,4,28,10,29
29,5,70,27,5
22,75,6,73,44
73,81,46,44,57
49,13,38,18,80
86,24,26,58,22
53,2,71,49,21
25,5,25,51,32
51,66,30,24,49
40,17,29,48,68
64,46,78,21,70
2,3,79,61,73
32,30,53,55,82
20,18,89,76,8
5,55,16,19,85
12,33,54,8,24
66,2,68,0,60
6,79,40,35,72
77,86,79,1,6
52,43,12,24,53
52,23,49,89,48
72,43,63,77,62
3,39,49,69,83
47,60,6,33,18
55,74,33,14,59
62,13,74,36,63
4,72,68,15,79
21,63,76,55,53
40,78,83,55,31
67,28,83,31,15
30,81,74,57,16
26,36,67,24,41
3,71,33,67,64
30,65,29,55,85
25,58,50,42,27
33,80,39,0,34
76,22,39,57,58
34,51,85,17,64
5,27,25,87,19
28,34,50,19,63
38,56,34,16,13
70,18,74,15,18
11,89,48,54,7
48,11,79,81,75
44,79,37,18,87
32,79,34,83,47
86,61,58,63,44
10,32,89,24,78
28,27,35,75,41
74,63,61,86,31
27,25,64,12,61
47,37,37,33,59
89,73,89,38,75
44,38,84,74,7
74,63,77,80,87
61,4,61,87,62
2,53,5,76,11
87,1,26,73,23
66,71,32,37,51
70,35,81,57,22
7,44,24,68,8
62,11,34,84,10
88,53,27,69,52
77,18,88,84,51
35,27,36,3,24
56,85,70,50,8
40,40,50,75,33
45,46,23,21,8
72,42,69,51,80
47,87,74,9,2
74,8,1,76,6
16,80,45,6,78
40,40,82,32,88
12,67,89,12,74
29,79,32,49,34
59,86,66,67,6
47,35,45,68,85
39,1,46,89,66
52,50,52,84,1
89,58,77,18,9
72,40,45,58,19
69,53,4,29,60
0,37,38,44,5
59,17,24,76,60
11,34,62,7,68
83,36,65,40,58
30,38,66,49,29
74,39,31,47,10
28,79,8,10,51
45,0,51,45,71
50,4,7,28,10
4,41,36,4,65
21,8,26,48,82
35,18,7,57,83
48,24,9,72,51
30,55,26,19,27
44,38,82,73,2
38,14,18,21,64
15,65,84,9,34
78,66,81,60,1
43,59,76,14,14
30,14,79,24,37
55,10,74,11,5
5,88,55,24,44
74,56,17,48,37
14,41,50,47,4
1,54,9,77,48
85,81,15,66,72
8,88,77,3,88
89,37,76,48,31
2,60,21,42,44
22,71,30,31,46
73,70,2,76,74
58,70,1,68,27
39,52,38,26,71
33,41,52,17,69
1,66,27,12,75
73,6,12,25,70
49,62,11,39,86
51,74,82,52,38
77,16,3,11,18
15,49,81,0,42
41,38,7,86,71
16,76,53,77,24
64,39,3,12,50
24,41,42,70,2
48,85,2,60,26
44,59,33,15,10
51,66,73,2,42
35,32,47,65,80
9,49,16,11,64
79,27,68,60,39
65,64,18,48,39
58,46,67,40,10
66,17,28,3,42
51,9,20,1,74
25,45,3,43,35
9,38,25,35,60
29,74,28,38,13
59,14,1,48,19
71,42,17,60,81
13,71,22,38,60
49,76,75,33,88
30,32,62,39,57
51,49,22,41,68
37,52,18,53,53
28,66,64,47,62
62,12,36,21,54
73,10,22,54,11
49,12,25,70,76
27,82,65,56,59
89,83,84,72,86
23,48,54,47,49
86,16,41,25,43
7,64,13,22,76
7,4,31,48,62
15,35,68,43,14
5,50,59,33,12
79,55,86,78,0
88,49,79,84,72
72,79,75,82,79
39,35,75,33,47
9,70,26,32,55
88,55,31,50,17
10,51,1,29,12
75,27,40,80,0
73,17,36,52,4
19,44,46,55,65
43,69,48,61,45
36,68,50,30,87
63,65,71,69,41
77,32,50,19,20
68,31,19,25,78
84,30,35,80,13
60,36,35,85,66
62,4,28,11,10
85,75,17,68,7
65,84,83,47,3
78,8,72,36,27
41,63,9,36,48
66,8,70,35,29
75,55,38,77,66
62,31,74,4,36
82,55,13,3,87
5,84,38,62,71
83,59,33,75,54
20,78,77,49,8
46,23,30,48,6
12,43,31,54,57
58,1,59,33,8
63,29,58,0,25
87,33,56,87,44
21,49,52,63,74
27,24,3,72,63
17,45,62,76,87
75,2,38,58,29
50,78,8,72,49
22,18,36,16,51
81,51,36,60,5
46,37,38,5,26
9,14,46,32,69
41,34,53,49,71
32,52,12,21,10
1,67,51,3,7
73,37,72,32,40
2,52,42,60,54
30,48,36,70,89
46,24,56,38,3
55,11,74,9,59
43,81,9,3,22
85,71,11,16,73
43,88,48,41,80
12,70,81,70,71
89,57,44,11,40
80,73,79,67,61
40,16,87,65,83
72,76,51,3,77
31,73,24,7,3
82,61,22,8,11
65,35,36,36,34
70,1,5,33,32
8,18,36,16,71
26,70,80,29,57
57,0,11,12,78
64,73,0,52,55
20,62,73,26,13
45,87,17,71,53
39,13,70,5,61
34,65,36,76,55
87,79,69,15,12
29,34,6,62,59
8,85,71,16,38
25,51,39,1,3
47,29,34,76,12
83,18,42,41,14
45,16,37,8,70
9,14,28,79,49
38,13,15,11,87
4,87,73,41,31
12,83,35,50,57
41,45,43,48,30
14,10,1,50,74
76,51,68,30,6
71,55,61,26,75
35,24,51,84,52
83,51,79,67,5
73,77,36,65,48
45,10,58,8,17
55,58,55,86,13
47,47,67,27,34
86,7,33,76,28
38,66,24,50,43
58,84,77,70,1
46,7,82,20,27
26,26,62,44,89
52,61,88,71,82
4,3,20,3,41
84,32,11,68,61
24,76,53,52,46
47,21,29,69,83
5,17,7,48,28
34,23,28,30,61
50,25,37,18,5
8,89,81,57,10
83,0,68,27,7
9,0,51,41,6
47,32,71,38,80
82,62,54,76,41
57,79,3,77,31
87,46,67,41,52
46,65,16,7,2
16,54,27,19,44
3,13,40,67,73
5,57,36,55,48
12,84,28,16,75
67,75,67,60,4
1,75,80,83,43
28,65,82,19,2
3,52,53,74,39
58,22,24,2,16
62,77,35,63,79
65,11,54,65,20
30,19,56,16,1
75,5,86,49,86
50,20,9,80,68
48,38,28,23,34
12,84,56,70,71
35,32,67,89,42
44,0,77,14,66
85,52,77,44,25
4,16,1,28,8
3,1,85,54,49
22,28,21,21,39
77,70,19,17,77
7,16,6,77,89
0,82,37,22,21
43,44,52,2,80
58,51,41,34,29
15,32,27,25,73
0,41,23,5,6
84,17,70,2,49
72,32,65,7,12
78,71,20,43,73
81,3,71,59,12
33,18,64,60,50
22,12,25,9,47
69,0,60,56,79
24,89,20,77,76
39,15,61,47,60
77,78,17,60,40
50,48,43,15,82
48,22,14,59,26
65,54,64,84,63
33,73,36,45,32
80,40,11,13,25
70,9,60,53,52
30,16,71,62,46
32,89,88,54,46
88,10,41,74,85
1,69,40,2,18
24,50,30,24,43
18,41,24,27,18
39,1,40,69,35
49,25,36,28,25
67,59,39,29,77
54,36,87,35,45
27,34,76,9,1
76,73,16,26,21
85,15,75,56,66
76,80,49,83,58
21,7,80,43,29
79,55,60,13,45
20,29,31,60,1
85,9,70,18,3
46,35,55,77,35
26,12,16,51,75
27,25,60,74,63
64,54,6,31,64
21,64,16,7,29
43,80,19,87,41
17,18,3,87,41
53,43,85,18,62
72,81,53,64,73
36,17,75,11,24
88,26,36,70,25
89,20,17,5,29
66,58,72,56,71
42,28,70,74,26
48,75,43,79,1
74,53,72,78,73
3,37,31,26,52
47,30,28,9,16
78,0,36,76,13
55,36,43,16,3
0,54,68,4,43
73,62,39,74,45
58,35,25,7,42
3,76,84,36,65
17,74,17,10,31
56,82,42,54,50
85,40,89,81,41
29,26,33,64,53
4,79,43,2,69
61,13,3,36,81
75,14,9,9,22
59,0,64,27,11
2,68,4,23,42
64,53,23,35,35
85,25,12,18,31
73,63,31,76,2
87,35,10,6,49
70,29,81,86,29
77,57,61,80,37
71,49,52,34,22
22,30,45,13,28
39,45,41,38,24
63,55,85,78,7
19,6,18,88,56
4,14,6,37,86
87,16,10,25,73
28,1,89,47,45
86,78,12,21,7
8,4,76,73,75
5,73,69,77,45
61,88,34,3,77
13,62,55,24,35
28,80,61,89,40
40,69,74,44,86
28,15,53,12,11
81,65,69,44,28
58,89,11,74,48
7,46,74,14,78
5,4,42,43,59
86,23,26,1,57
12,15,10,7,52
17,72,54,59,3
79,63,89,30,15
4,9,46,78,61
54,59,49,58,40
54,61,68,55,36
16,18,12,21,24
30,89,48,6,85
72,15,34,27,31
80,50,33,54,49
56,46,34,4,14
1,15,16,29,50
29,88,6,54,79
29,74,8,81,26
49,30,81,45,42
6,74,42,78,14
7,71,76,80,0
6,64,86,69,38
46,39,81,31,32
88,41,32,6,40
42,50,34,78,40
4,40,11,87,6
77,57,16,88,26
25,82,72,11,69
63,41,85,20,58
0,31,60,73,47
14,86,11,50,2
24,47,87,48,44
89,81,39,82,67
16,34,83,20,65
31,28,7,86,49
24,8,63,23,8
81,9,8,60,15
73,84,28,77,78
70,72,71,45,6
68,49,85,29,40
34,18,73,87,52
44,63,66,17,6
64,5,83,64,18
63,52,39,17,62
49,29,47,80,34
36,48,85,39,1
54,70,43,21,5
24,72,71,72,89
14,26,7,74,25
75,33,12,72,60
6,50,30,77,38
23,30,21,88,89
85,32,47,71,44
15,68,37,1,64
34,54,30,39,56
85,39,73,22,6
82,58,51,19,58
5,34,53,64,7
46,34,81,9,22
57,13,45,21,59
85,33,87,70,71
72,13,50,89,13
16,50,34,9,67
85,27,12,65,43
70,0,49,4,78
82,38,9,33,51
33,10,58,40,14
49,0,2,1,20
16,66,74,52,8
9,55,65,54,36
4,1,21,41,68
17,89,25,9,26
31,10,87,64,73
18,19,4,38,26
76,55,78,81,53
71,85,59,85,70
0,68,6,29,41
28,21,25,11,17
41,42,52,60,1
71,18,19,35,56
58,7,47,8,34
24,40,82,76,82
89,28,33,69,83
81,86,66,50,85
77,75,74,58,6
65,19,83,65,62
49,37,37,46,12
77,73,42,52,1
4,83,85,60,11
80,38,47,50,55
26,22,25,13,9
11,34,75,43,58
21,47,2,62,58
11,4,57,8,28
12,11,36,41,71
32,39,25,54,19
67,70,48,70,89
59,38,56,39,63
7,84,27,30,1
89,71,45,47,45
55,52,24,53,19
49,6,53,32,34
56,84,89,64,56
55,53,45,85,85
60,41,84,13,31
84,14,57,20,30
9,29,5,27,51
12,63,76,20,36
10,67,20,87,34
12,79,29,78,71
24,5,41,81,7
33,7,52,28,27
70,40,61,86,8
